plcyNo,title,embedding_text
20240715005400200017,청년 자기개발 도서구입비 지원.,"청년 자기개발 도서구입비 지원 정책은 서울특별시 도봉구가 시행하고 도봉구 청년미래과가 주관합니다. 정책 분야는 복지문화, 일자리 및 예술인지원, 취업으로 분류됩니다. 이 정책은 사회에 첫 발을 내딛는 19세(2005년생) 도봉구 청년의 새로운 시작을 응원하고 청년의 자기개발 역량 강화를 위한 지원사업 내용을 주로 다룹니다. 주요 지원 내용은 1인당 도서구입비의 80% 지원(최대 10만원 이내) 구매자 부담 20% 1회 신청가능 지원금액은 신청인이 실제로 지출한 실비의 80%로 산정(10만원 한도 내 원 단위 절사) 예시 1. 도서구입으로 총 10만원 지출 ☞ 8만원 지원(80% 지원) (1회 지원이므로 잔여 지원금 2만원에 대해 추가 신청 불가능) 예시 2. 도서구입으로 총 15만원 지출 ☞ 10만원 지원(최대 10만원 이내)입니다. 지원 연령 조건은 만 19세부터입니다. 소득 조건은 없습니다. 지원 대상 지역은 도봉구입니다. 신청은 도서구입 선결제 ⇒ 신청서류 제출 ⇒ 서류심사 ⇒ 대상자 선정 ⇒ 지원금 지급 절차를 따릅니다. 선정은 선정기준. 자격요건 및 증빙자료 적합 여부 확인하여 적격자 선정 결과통보. 신청일로부터 익월 15일 개별 문자 안내 지급시기. 신청일로부터 익월 20일 지급 방식으로 이루어집니다. 제출 서류는 신청서 2. 개인정보 수집이용제공 및 행정정보공동이용에 관한 동의서 3. 지원 대상 본인 명의 통장사본 4. 건강보험 자격확인서 5. 도서 구매영수증 구매한 도서 제목과 각 도서별 실제 지출한 가격 명시 신용카드매출전표, 현금영수증 등 6. (온라인 서점 구매 시) 도서 구매 확정 내역 캡처본 온라인 서점으로 구매한 경우, ‘구매확정’ 또는 ‘배송완료’ 문구 내역 포함된 화면 캡처본 추가 제출과 같습니다. 신청 기간은 20240401부터 20241213입니다."
20240715005400200004,대학생 아르바이트 운영.,"대학생 아르바이트 운영 정책은 서울특별시 강북구가 시행하고 강북구청 자치행정과가 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 구정업무 체험 기회 제공 및 아르바이트 급여 지급 내용을 주로 다룹니다. 지원 연령 조건은 만 1세부터 100세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강북구입니다. 신청은 추첨일시. 6. (목) 10. 00 선발방법. 전산추첨 [ 참관을 원하는 학생 5명 이하 자율 참관(선발과 무관)] 결과발표. 6. (목) 17. 00 (구청 홈페이지 새소식란 게시) 선발등록. 6. (월)부터 6. (목) 미등록 및 부적격자에 따른 정원 미 충족 시 예비선발 순위에 따라 추가선발 절차를 따릅니다. 신청 기간은 20240528부터 20240610입니다."
20240715005400200011,청년정책위원회 운영.,"청년정책위원회 운영 정책은 서울특별시 강북구가 시행하고 강북구청 일자리지원과가 주관합니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 청년정책 수립 및 평가, 각종 제안사항 심의 내용을 주로 다룹니다. 주요 지원 내용은 청년정책 기본계획의 수립 및 평가에 관한 사항 심의입니다. 소득 조건은 없습니다. 지원 대상 지역은 강북구입니다."
20240715005400200010,인공지능(AI) 면접진단서비스 운영.,"인공지능(AI) 면접진단서비스 운영 정책은 서울특별시 강북구가 시행하고 강북구 일자리청년과가 주관합니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 자기소개서 분석 서비스, 인공지능(AI) 면접진단서비스 제공 내용을 주로 다룹니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강북구입니다. 신청은 (1) 강북구 청년일자리센터 네이버 페이지(https://naver. me/FrApODPa)에서 화상면접실 예약 후 현장에서 계정 신청 (2) 강북청년창업마루 홈페이지(https://gbmaru. com) 방문하여 카카오톡 챗봇을 통해 상담신청 후 계정 신청 또는 카카오톡에서 강북청년창업마루 채널 검색 후 채팅창을 통해 계정 신청 절차를 따릅니다."
20240715005400200003,강북청년창업마루 운영.,"강북청년창업마루 운영 정책은 서울특별시 강북구가 시행하고 강북구청 일자리청년과가 주관합니다. 이 정책의 주요 키워드는 교육지원입니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 청년활동을 활성화하고 (예비)창업자를 위한 창업지원으로 청년 및 (예비)창업자들이 지속적으로 성장 할 수 있는 거점 공간 운영 내용을 주로 다룹니다. 주요 지원 내용은 종합상담, 정보집적, 정책연계, 지역특화사업, 창업 입주공간 임대, 창업교육, 컨설팅, 지원 등 지원 내 용 서울청년센터 강북 + 강북창업지원센터 서울청년센터 강북 종합상담, 성인 이행기 청년 강북구 기관연계 1. 1 상담 청년 지원정보 제공, 커뮤니티 지원, 청년혁신기업탐방 고립은둔 청년지원, 청년 직무커뮤니티 지원 프로그램 청년 주거안정프로그램 운영 등 강북창업지원센터 혁신 성장 청년, (예비)소상공인 지원 사업 등 창업지원 프로그램 운영 멘토링 및 역량강화 교육 운영 사업화자금 지원 센터 입주기업 관리입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강북구입니다."
20240715005400200025,강북구 청년네트워크 운영.,"강북구 청년네트워크 운영 정책은 서울특별시 강북구가 시행하고 강북구청 일자리청년과가 주관합니다. 정책 분야는 참여권리 및 정책인프라구축, 청년국제교류로 분류됩니다. 이 정책은 청년참여기구(청년 네트워크)를 통한 강북구 청년정책 의제 발굴 및 청년활동 추진 내용을 주로 다룹니다. 주요 지원 내용은 청년 네트워크 멤버쉽 혜택. 우수 표창장 수여, 위촉장과 수료증, 참여증서 발행, 청년 성장 학교 우선 참여 등 청년 취업 지원 프로그램. 이력서, 자기소개서, 모의면접, 면접용 사진촬영 등 청년 관련 정책 안내. 청년 관련 공모사업, 청년 관련 정책 안내 청년 프로그램. 워크숍, 강북구 청년네트워크 회의 지원입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강북구입니다. 신청은 강북구 청년네트워크 신청 링크 통해 온라인 신청 절차를 따릅니다."
20240715005400200002,청년일자리센터(강북구).,"청년일자리센터(강북구) 정책은 서울특별시 강북구가 시행하고 강북구청 일자리청년과가 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 진로탐색, 취업상담 등을 지원하고 취업역량 강화 프로그램을 운영하여 청년 수요자 맞춤형 취업 지원 종합서비스 지원사업 내용을 주로 다룹니다. 주요 지원 내용은 상시운영 프로그램 1. 1 진로 및 취업상담, MBTI(성격유형)검사, 직업선호도 검사, 이력서자기 소개서 클리닉, 모의면접 월별 교육 프로그램 운영(월별 상이) 취업특강, 퍼스널컬러 진단, 모의면접 트레이닝 등 취업 교육 프로그램 등 공간 화상면접실. 네이버 예약시스템을 통한 예약 신청 (AI면접진단서비스 무료 지원) 스터디라운지,힐링쉼터. 별도 예약 없이 자율 이용입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 강북구입니다."
20240715005400200001,로컬소상공인 브랜딩 액션러닝 참여 점포 모집.,"로컬소상공인 브랜딩 액션러닝 참여 점포 모집 정책은 서울특별시가 시행합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 내 가게 브랜딩 및 마케팅을 함께 배우고 실천하기 위한 로컬브랜드 상권에서 영업중인 점포형 사업자 지원사업 내용을 주로 다룹니다. 주요 지원 내용은 내 가게 브랜드 분석 및 브랜딩 전략 수립 지원 브랜딩/마케팅/공간분야 전문가의 1. 1 현장방문 코칭 내 가게 브랜드 고도화(액션플래닝) 실행에 사용할 실비 3백만원 지원 브랜드 홍보 및 견고화 활동 지원입니다. 소득 조건은 없습니다. 신청은 모집. 3(수)부터 7. 21(일) 서류 심사 및 적격 검토. 22(월)부터 7. 28(일) 최종합격자 발표. 29(월) 1. 1 방문 진단. 8월 1주부터 2주 OT. 13(화) 과정 운영. 8월부터 11월 스몰 브랜드 이벤트. 11월 절차를 따릅니다. 제출 서류는 [공통] 참여 신청서 [공통] 개인 및 기업정보 수집/이용/제공 동의서 [공통] 중소기업 지원사업 통합관리시스템 기업[신용]정보 수집/이용/제공 동의서과 같습니다. 신청 기간은 20240703부터 20240721입니다."
20240710005400200007,청년가게창업 지원 사업(청년 창업 초기자금 지원).,"청년가게창업 지원 사업(청년 창업 초기자금 지원) 정책은 서울특별시 도봉구가 시행하고 도봉구 청년미래과 청년정책팀이 주관합니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 창업을 준비하는 청년들에게 리모델링 비용, 임차료 등 창업 초기 자금을 지원 내용을 주로 다룹니다. 주요 지원 내용은 리모델링 비용. 20백만원 이내(사업비의 70%지원) 임 차 료. 6백만원 이내(월 50만원 이내, 12개월 지원) 청년창업센터 등 지역 인프라와 연계한 창업 컨설팅 등의 사후 관리 서비스가 제공입니다. 지원 연령 조건은 만 19세부터 45세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 도봉구입니다. 신청은 이메일(kimdae97@dobong. go. kr) 신청 절차를 따릅니다. 선정은 창업전문가 등으로 구성된 심사위원회를 통해 창업의지, 사업내용, 사업계획 등의 기준에 따라 심사하며 최종 5명 선정 방식으로 이루어집니다. 신청 기간은 20240701부터 20240913입니다."
20240710005400200013,청년 1인가구 생활안전키트 지원.,"청년 1인가구 생활안전키트 지원 정책은 서울특별시 도봉구가 시행하고 도봉구청 청년미래과가 주관합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원, 주택 및 거주지로 분류됩니다. 이 정책은 도봉 청년 1인 가구의 주거 안전성 향상을 위한 청년 1인 가구 생활안전키트 지원 내용을 주로 다룹니다. 주요 지원 내용은 주거 안전성 향상을 위한 보안물품 1인당 1회 무료 지원 생활안전키트 구성 물품(공고문 참고)입니다. 지원 연령 조건은 만 19세부터 45세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 도봉구입니다. 신청은 신청방법. 전자우편 신청 원칙 전자우편(jamiwa79@dobong. go. kr)으로 서류 제출 제출 시 메일제목은 ‘ 생활안전키트 신청서 제출(신청자성명) ’ 절차를 따릅니다. 선정은 신청자격 확인 후 키트 수령 및 일정 등 별도 안내 방식으로 이루어집니다. 제출 서류는 [붙임] 지원 신청서 및 개인정보 수집이용 동의서 각 1부 2. 주민등록등본 사본 1부 (자격 확인용, 공고일 이전 발급 서류 인정 불가 원칙)과 같습니다. 신청 기간은 20240618부터 20241231입니다."
20240710005400200010,미취업 청년 어학자격증 응시료 지원사업(도봉구).,"미취업 청년 어학자격증 응시료 지원사업(도봉구) 정책은 서울특별시 도봉구가 시행하고 도봉구청 청년미래과가 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 구직활동에 필요한 어학자격시험 응시료 지원을 통해 청년의 경제적 부담을 완화하고 청년들의 실질적인 취업지원을 도모하고자 진행하는지원 사업 내용을 주로 다룹니다. 주요 지원 내용은 미취업 청년 어학 및 자격증 시험 응시료 지원 1인 최대 10만원 실비 지원 개인별 계좌 송금(2024년 9월 말일)입니다. 지원 연령 조건은 만 19세부터 45세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 도봉구입니다. 신청은 메일 신청 양식 메일제목. [응시료 접수] 김OO, 이XX, 최@@ 등. (이름) 붙임파일명 1. 응시료 지원 신청서 2. 개인정보동의서 3. 주민등록초본 ( 뒷자리까지 공개) 4. 고용보험피보험자격이력내역서 5. 응시확인서 또는 성적표 6. 응시료 결제 영수증 절차를 따릅니다. 선정은 이메일 접수(ew26@dobong. go. kr) 방식으로 이루어집니다. 제출 서류는 공고문 필히 참고 * 증빙서류는 신청일 기준 10일 내 발급본만 인정과 같습니다. 신청 기간은 20240801부터 20240831입니다."
20240710005400200004,노원구 청년일자리센터 청년 내일.,"노원구 청년일자리센터 청년 내일 정책은 서울특별시 노원구가 시행하고 노원구청 청년정책과가 주관합니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 취업상담 및 멘토링 특강 등 청년 취업지원 종합서비스 기관 운영 내용을 주로 다룹니다. 주요 지원 내용은 취업상담, 취업역량강화 교육, 열린공간 운영, 이력서, 자소서 클리닉, 실전 모의면접, 면접장 대여, 면접사진 촬영입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 노원구입니다."
20240710005400200003,청년 취업준비 첫걸음‘틔움(TEEUM)’사업.,"청년 취업준비 첫걸음‘틔움(TEEUM)’사업 정책은 서울특별시 노원구가 시행하고 노원구 청년정책과가 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 무업청년, 자립준비청년, 금융취약청년, 가족돌봄청년 등 지역 내 사각지대에 놓인 청년들의 희망을 틔우기 위한 취업준비 지원 내용을 주로 다룹니다. 주요 지원 내용은 취업준비 프로그램. Talent(자기탐색), Empower1(경험설계), Empower2(셀프브랜딩), Upgrade(일대일컨설팅) 총 4개의 모듈(Module)로 구성된 청년 커리어 설계 프로그램입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 노원구입니다. 신청은 추후 공고문 참고 절차를 따릅니다."
20240710005400200023,공익동아리 활동지원 사업.,"공익동아리 활동지원 사업 정책은 서울특별시 노원구가 시행하고 노원구가 주관합니다. 정책 분야는 참여권리 및 청년국제교류, 청년참여로 분류됩니다. 이 정책은 청년의 자발적 커뮤니티인 동아리 지원을 통한 지역 청년커뮤니티 활성화 내용을 주로 다룹니다. 주요 지원 내용은 팀당 최소 500천원부터 최대 2,000천원 / 5팀 내외 선정입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 노원구입니다. 신청은 신청 홈페이지에 접속하여 신청서 및 증빙서류, 동아리 활동 계획서 양식 다운 2. 구비 서류 양식 작성 및 증빙서류 구비 3. 이메일 신청 절차를 따릅니다. 신청 기간은 20240618부터 20240705입니다."
20240710005400200002,미취업청년 스터디카페(독서실) 이용권 지원.,"미취업청년 스터디카페(독서실) 이용권 지원 정책은 서울특별시 노원구가 시행하고 노원구청 청년정책과 청년지원팀이 주관합니다. 정책 분야는 복지문화, 일자리 및 예술인지원, 재직자로 분류됩니다. 이 정책은 노원구 청년의 취업준비비용 부담을 완화하고 구직활동 지원 내용을 주로 다룹니다. 주요 지원 내용은 노원구 소재 스터디카페(독서실) 이용권 비용(1인당 최대 16만원) 1인당 연1회 신청(단, 여러개 영수증 합산 가능) 전년도 스터디카페 이용권 수혜자 2024년 신청 가능 * 지원한도내에서 스터디카페 이용권 실구매금액 지원 * 부정수급(스터디카페 이용권 환불 등) 적발시 환수조치 지원방법. 노원사랑상품권(서울페이) 지급입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 노원구입니다. 신청은 노원구청 홈페이지 온라인 신청 * 노원구청 홈페이지(www. nowon. kr) 다음 소통참여 다음 온라인접수 * 본인 신청이 원칙 절차를 따릅니다. 선정은 지원자격 및 구비서류 확인 후 한달이내 선정여부 문자 통보 나. 선정 후 15일 이내 서울페이플러스앱으로 노원사랑상품권 지급 다. 미취업청년 본인 신청, 본인 명의 휴대폰으로 지원금(노원사랑상품권) 수령을 원칙으로 함 방식으로 이루어집니다. 제출 서류는 구비서류(모든 서류는 신청일로부터 2주이내 발급분만 인정) 1) 신청서 및 개인정보제공동의서 각1부(온라인 작성). 2) 주민등록등본 1부. 3) 건강보험 자격득실확인서 1부 4) (최종학력)졸업증명서 1부 졸업예정자는 대체 서류로 제출 5) 노원구 소재 스터디카페(독서실) 결제영수증 1매 결제영수증은 2024년 1월부터 모두 인정함과 같습니다. 신청 기간은 20240422부터 20241129입니다."
20240710005400200022,청년정책 아카데미 5기 운영.,"청년정책 아카데미 5기 운영 정책은 서울특별시 노원구가 시행하고 노원구 청년정책과 청년기획팀이 주관합니다. 정책 분야는 참여권리 및 청년국제교류, 청년참여로 분류됩니다. 이 정책은 노원구 입법정책을 위한 청년의 상상, 청년들의 구정참여와 관심도 제고로 지역활동가 및 청년리더 육성 내용을 주로 다룹니다. 주요 지원 내용은 청년정책 관련 교육 총 7회 제공 교육은 매 회차 2시간 이내로 운영 교육 일정 및 상세 내용 1차(7/31, 수) 19. 00부터 21. 오리엔테이션(팀빌딩, 분과 상견례 등), 노원구 조례 살펴보기 2차(8/8, 목) 19. 00부터 21. 오승록 노원구청장 구정 비전 발표, 분과 별 공론장 3차(8/16, 금) 19. 00부터 21. 타 지자체 '청년' 조례 사례탐구, 분과 별 공론장 4차(8/21, 수) 19. 00부터 21. 노원구 청년 조례 만들기 1차(분과 별 초안 작성) 5차(8/28, 수) 19. 00부터 21. 노원구 청년 조례 만들기 2차(분과 별 공유 및 피드백) 6차(9/5, 목) 19. 00부터 21. 노원구의회 의원 초청 간담회(분과 별 구의원 멘토링) 7차(9/11, 수) 19. 00부터 21. 노원구 청년정책 포럼(분과 별 조례 작성 성과공유회, 발표 및 제출)입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 노원구입니다. 신청은 신청방법. QR코드 또는 신청링크 https://forms. gle/i4QpxmUizQ2oMbHE7 절차를 따릅니다. 신청 기간은 20240704부터 20240719입니다."
20240709005400200010,생각하는 크리에이터 띵크 캐릭터 디자인 과정.,"생각하는 크리에이터 띵크 캐릭터 디자인 과정 정책은 서울특별시 구로구가 시행하고 구로구청이 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 12명 소수 정예로 직접 캐릭터를 개발하고 굿즈까지 제작해 보는 과정으로, 새로운 캐릭터 창작이 가능한 청년 또는 캐릭터로 취업이나 창업을 준비하는 청년 대상 지원 내용을 주로 다룹니다. 주요 지원 내용은 활동내용. 직접 캐릭터를 개발하고 굿즈까지 제작해 봄으로서 캐릭터 브랜딩 기초부터 실제 제작까지 하나의 브랜드를 완성시키는 프로그램 활동혜택 1. 75만원 상당 교육과정 전액 무료 수강 2. 12명 소수 정예반 진행 (최적의 분위기) 3. 굿즈 제작 실습 비용 지원 4. 우수 수료자 1. 1 맞춤 컨설팅 제공 5. 창작지원 시상금 60만원 제공 참가 비용. 전액 무료 장소 총 16회차 중 3번은 온라인 진행 줌(ZOOM) 13번은 오프라인 진행 (구로 청년이룸) 서울시 구로구 오리로 1130 지하 1층 (지하철 7호선 천왕역사 내 4번출구와 연결)입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 구로구입니다. 신청 기간은 20240709부터 20240722입니다."
20240709005400200009,마포직업소개소.,"마포직업소개소 정책은 서울특별시 마포구가 시행하고 서울시 마포구청이 주관합니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 마포구청 청사 1층에 있는 '마포직업소개소'에 청년과 경력 단절 여성의 취창업에 특화한 전담 상담 창구 운영 중으로, '청년'전담창구 운영으로 나이와 성별, 경력에 따른 맞춤형 상담과 취창업 지원서비스 제공 내용을 주로 다룹니다. 주요 지원 내용은 맞춤형 상담 및 취창업 지원입니다. 소득 조건은 없습니다. 지원 대상 지역은 마포구입니다."
20240709005400200013,청년심리지원프로그램 마음수업.,"청년심리지원프로그램 마음수업 정책은 서울특별시 용산구가 시행하고 서울시 용산구가 주관합니다. 정책 분야는 교육, 일자리 및 미래역량강화, 온라인교육, 취업으로 분류됩니다. 이 정책은 정신건강의학과 전문의와 함께 하는 마음건강 관리프로그램 내용을 주로 다룹니다. 지원 연령 조건은 만 20세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 용산구입니다. 신청은 전화 접수(☎02-2199-8340) 절차를 따릅니다. 선정은 개별 선정 통보 방식으로 이루어집니다. 신청 기간은 20240708부터 20240724입니다."
20240709005400200011,든든한주거복지기금.,"든든한주거복지기금 정책은 서울특별시가 시행합니다. 정책 분야는 주거 및 전월세 및 주거급여 지원, 주택 및 거주지로 분류됩니다. 이 정책은 주거비 부담을 덜기 위해 청년, 저소득층 등에 보증금을 융자함으로써 보다 나은 주거환경에서 거주할 수 있도록 지원 내용을 주로 다룹니다. 주요 지원 내용은 청년 보증금 융자. 중위소득 120% 이하인 청년 가구에 저리(2%)로 최대 1천만 원 보증금 융자 저소득층 보증금 융자. 중위소득 80% 이하인 저소득층 가구에 무이자로 최대 3백만 원 보증금 융자입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 신청은 공고문 필히 참조 신청(신청자) 다음 심의(나눔과미래) 다음 심의 결과 통보(나눔과미래) 다음 약정체결(나눔과미래-지원대상) 다음 임대인과의 소통(나눔과미래-임대인) 다음 융자실행(나눔과미래 다음 임대인) 다음 사후관리 다음 약정종료(나눔과미래-지원대상 및 임대인) 절차를 따릅니다. 제출 서류는 공고문 필히 참고과 같습니다. 신청 기간은 20240701부터 20241121입니다."
20240703005400200008,하반기 동대문구 동행일자리 사업 참여자 모집.,"하반기 동대문구 동행일자리 사업 참여자 모집 정책은 서울특별시 동대문구가 시행하고 동대문구 일자리청년과가 주관합니다. 정책 분야는 일자리 및 재직자, 창업으로 분류됩니다. 이 정책은 취업취약계층을 대상으로 경제활동 기회 제공 및 생계지원 사업 내용을 주로 다룹니다. 주요 지원 내용은 경제활동 기회 제공 및 생계지원 사업입니다. 지원 연령 조건은 만 18세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 동대문구입니다. 신청은 신청인 본인 주민등록지 동 주민센터(신분증 지참 방문접수) 절차를 따릅니다. 선정은 선발발표. 7. (월) 예정 선발자에 한해 사업부서 개별 통보 방식으로 이루어집니다. 신청 기간은 20240627부터 20240703입니다."
20240703005400200006,용산구 일자리기금 청년기업 융자지원.,"용산구 일자리기금 청년기업 융자지원 정책은 서울특별시 용산구가 시행하고 용산구청이 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 경기침체 장기화로 어려움을 겪고 있는 청년기업의 활동을 지원하고자 우리구 일자리기금으로 저금리 융자 지원 내용을 주로 다룹니다. 주요 지원 내용은 융자조건 중소기업 (상시근로자수 5인이상) 업체당 융자한도. 1억원 이내, 용도. 경영안정자금, 시설자금, 임차보증금 대출금리. 연 1. 5% 상환방법. 1년거치4년 균등상환 담보제공. 부동산담보 신용보증서 소상공인 (상시근로자수 5인미만) 업체당 융자한도. 5천만원 이내 대출금리. 연 1. 5% 상환방법. 1년거치4년 균등상환 담보제공. 부동산담보 신용보증서입니다. 지원 연령 조건은 만 0세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 용산구입니다. 신청은 용산구청 1층 우리은행 일자리기금 원스톱서비스 창구 방문접수 단, 신용보증서로 담보제공 시 시용보증재단 용산지점 사전상담 필수 절차를 따릅니다. 제출 서류는 융자신청서 및 사업 계획서 (소정양식) 대표자 주민등록 초본, 사업자등록증 사본, 사업자등록증명서 결산재무제표 또는 부가가치세과세표준증명원, 기타 증빙서류과 같습니다. 신청 기간은 20240201부터 20241130입니다."
20240703005400200015,청년심리지원프로그램 나에게 건네는 마음 인사.,"청년심리지원프로그램 나에게 건네는 마음 인사 정책은 서울특별시 용산구가 시행하고 서울시 용산구가 주관합니다. 정책 분야는 복지문화, 참여권리 및 건강, 청년국제교류로 분류됩니다. 이 정책은 청년심리지원을 위한 심리상담가가 진행하는 인지행동치료 집단프로그램 내용을 주로 다룹니다. 주요 지원 내용은 심리상담가가 진행하는 인지행동치료 집단프로그램 2024. 07. 05. 부터 07. 26. (매주 금) 15. 00부터 16. 30입니다. 지원 연령 조건은 만 20세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 용산구입니다. 신청은 전화 또는 QR클릭 절차를 따릅니다. 신청 기간은 20240621부터 20240704입니다."
20240703005400200007,중구일자리플러스센터.,"중구일자리플러스센터 정책은 서울특별시 중구가 시행하고 서울시 중구가 주관합니다. 정책 분야는 일자리 및 재직자, 취업으로 분류됩니다. 이 정책은 취업 희망 주민과 구인업체를 서로 연계하여, 기업에 맞는 맞춤형 인재를 알선하고 구민에게는 양질의 일자리를 제공해 주는 창구 사업 내용을 주로 다룹니다. 주요 지원 내용은 취업절차. 지원서제출 ⇒ 지원서관리 ⇒ 기업연계 ⇒ 민간일자리 직접 연계입니다. 소득 조건은 없습니다. 지원 대상 지역은 중구입니다. 신청은 방문접수 온라인 접수 (홈페이지 바로가기. https://job. seoul. go. kr/junggu) 절차를 따릅니다."
20240703005400200014,중구 청년정책네트워크 1기 위원 모집.,"중구 청년정책네트워크 1기 위원 모집 정책은 서울특별시 중구가 시행하고 서울시 중구청이 주관합니다. 정책 분야는 참여권리 및 정책인프라구축, 청년국제교류, 청년참여로 분류됩니다. 이 정책은 서울 중구 청년을 대표하여 청년문제를 해결하기 위한 정책을 발굴하고, 지역 청년 네트워크 활성화 프로젝트에 참여할 청년 모집 내용을 주로 다룹니다. 주요 지원 내용은 활동혜택 활동 참여시간 자원봉사활동 시간 인정 청년정책 제안발굴 우수분과 및 성과공유회 성과보고서 발표분과 등 주민소통 활성화 포인트 부여 위촉장 및 활동증명서 발급 (전체일정 70%이상 참석) 활동 우수참여자 구청장 표창입니다. 지원 연령 조건은 만 19세부터 39세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 중구입니다. 신청은 접수방법. 이메일(josy@junggu. seoul. kr) 또는 방문접수(중구청 일자리경제과 청년지원팀) 절차를 따릅니다. 신청 기간은 20240513부터 20240630입니다."
20240703005400200009,청년 소상공인을 위한 고민상담소.,"청년 소상공인을 위한 고민상담소 정책은 서울특별시 중구가 시행하고 서울시 중구청이 주관합니다. 정책 분야는 교육, 일자리 및 미래역량강화, 온라인교육, 창업으로 분류됩니다. 이 정책은 ""행복잇다 사회적협동조합""에서는 서울시민의 행복감 증진을 위한 심리상담 및 교육 등을 진행하고 ""청년 소상공인을 위한 심리교육"" 프로그램 내용을 주로 다룹니다. 주요 지원 내용은 청년 소상공인을 위한 심리교육입니다. 지원 연령 조건은 만 19세부터 34세까지입니다. 소득 조건은 없습니다. 지원 대상 지역은 중구입니다. 신청은 * 신청방법. 서울심리지원 제4권역(중부)센터 홈페이지 및 포스터 QR 신청 첨부파일 필수 확인이 필요합니다. 신청 기간은 20240621부터 20241231입니다."
