_id,plcyNo,plcyNm,plcyKywdNm,plcyExplnCn,clsfNm,plcySprtCn,sprvsnInstCdNm,operInstCdNm,sprtTrgtMinAge,sprtTrgtMaxAge,earnMinAmt,earnMaxAmt,earnEtcCn,zipNm,aplyYmd,plcyAplyMthdCn,srngMthdCn,etcMttrCn,addAplyQlfcCndCn,ptcpPrpTrgtCn,aplyUrlAddr,refUrlAddr1,refUrlAddr2,sprtArvlSeqYn,sprtSclCnt,lastMdfcnDt
682d40402cc7e70652e072cd,20240628005400200003,문화비축기지 ‘탱크박스 산속 영화관’.,,서울시 문화비축기지는 자연과 예술이 어우러지는 T2 공연장에서 ‘탱크박스 산속 영화관’을 개최.,"문화활동, 복지문화","일정은 2024.6.28.부터 8.24. 매월 넷째 주 금토요일. 시간은 1회차(1관) 18시 00분부터 20시 00분까지, 2회차(2관) 20시 00분부터 22시 00분까지. 장소는 문화비축기지 T2 실내공연장(1관), T2 야외무대(2관).",서울특별시,주관기관동일,,,,,,,"기간, 2024-06-28, 2024-08-24",,,관련 문의는 02-375-8415.,영화관람일정은 첨부파일 확인필수.,,,https://mediahub.seoul.go.kr/archives/2011549?utm_medium=email&utm_source=npcrm&utm_campaign=mediahub&utm_content=npcrm_content&utm_term=npcrm_mail,https://blog.naver.com/culturetank,N,300,2024-06-28 13:55:45
682d40402cc7e70652e072ce,20240627005400200006,청년 취업 올케어.,,"취업을 준비하는 청년을 위한 이미지 메이킹부터 이력서 자기소개서, 면접 대비까지 한번에 지원.","교육, 미래역량강화, 온라인교육, 일자리, 취업",퍼스널 체형 분석 및 스타일 제안. 면접 대비 스타일링. 이력서 첨삭 지도. 실전 모의 면접. 면접 대비 자세 코칭.,중랑구청 지역경제과 청년지원팀,중랑구청 지역경제과 청년지원팀,19,39,,,,중랑구,"기간, 2024-05-29, 2024-10-31",,,중랑구청 지역경제과 청년지원팀 이은아 02-2094-2273. 한국열린사이버대학교 02-2197-4255.,,,,https://www.jungnang.go.kr/portal/app/integrateApp/select.do?id=10471&programId=integrateApp&division=5&menuNo=200108,,N,20,2024-06-28 09:10:53
682d40402cc7e70652e072cf,20240627005400200004,청년 재테크 교육 참여자 모집.,,"중랑구 청년을 대상으로 신용점수 관리, 재무설계, 노후 준비 등의 주제로 청년재테크 교육 지원.","교육, 미래역량강화, 온라인교육, 일자리, 재직자",사회초년생을 위한 신용점수 관리법은 2024. 7. 23. (화) 19시 00분부터 21시 00분까지. 금융상품 및 투자 상품의 이해는 2024. 7. 30. (화) 19시 00분부터 21시 00분까지. 재무설계와 부동산 재테크는 2024. 8. 6. (화) 19시 00분부터 21시 00분까지. 노후준비는 인생 4대 리스크를 해결하는 보장설계 2024. 8. 13. (화) 19시 00분부터 21시 00분까지.,중랑구청 지역경제과 청년지원팀,중랑구청 지역경제과 청년지원팀,,,,,,중랑구,"기간, 2024-06-24, 2024-07-17",중랑구청 홈페이지 온라인 신청(선착순 마감). 중랑구청 홈페이지의 ‘구민참여’를 거쳐 ‘인터넷접수’를 거쳐 ‘기타모집 교육주제별 신청 필요’에서 확인할 수 있습니다.,,"교육장소는 한국열린사이버대학교(중랑구 망우로 353, C동 9층, 상봉 프레미어스 엠코). 는 중랑구청 지역경제과 청년지원팀(02-2094-2273).",,,https://www.jungnang.go.kr/portal/app/integrateApp/integrateList.do?programId=integrateApp&division=5&menuNo=200108,https://www.jungnang.go.kr/mobile/bbs/view/B0000002/31568.do,,N,60,2024-06-27 15:21:00
682d40402cc7e70652e072d0,20240624005400200009,파이썬&웹기반 빅데이터 분석 전문가 과정 교육생 모집.,,청년과 고용취약계층에게 지역산업과 연계된 생산적 일자리 발굴로 직무역량을 높이고 민간취업 연계 강화.,"교육, 미래역량강화, 온라인교육, 일자리, 창업","■ 교육개요. 교육기간은 2024. 7. 4.부터 8. 은 파이썬 기초문법, 데이터분석, 데이터분석 활용 프로젝트 수행 등. 교육장소는 송파여성인력개발센터(송파구 중대로9길 34, 2층).",송파구청 경제진흥과,,20,39,,,,송파구,"기간, 2024-05-20, 2024-06-30",송파여성인력개발센터 홈페이지(www. songpa.seoulwomanup.or.kr)의 ‘교육프로그램’를 거쳐 ‘직업훈련 참조. 직종설명회[2024. 7. 1.(월) 14시] 당일 면접진행 후 최종선발’에서 확인할 수 있습니다.,,송파여성인력개발센터 070-4322-2883.,,,https://www.songpa.seoulwomanup.or.kr,http://songpaict.com,https://www.songpa.go.kr/www/index.do,N,,2024-06-24 21:46:26
682d40402cc7e70652e072d1,20240624005400200006,송파 ICT청년창업지원센터 운영.,,"ICT 등 4차 산업 특화 청년 창업 스타트업 지원센터, 사무공간 및 창업 컨설팅지원.","일자리, 재직자, 취업","입주사무실(개별 7개, 개방형 20석), 미팅룸, 회의실, 창업 관련 컨설팅 등.",송파구청 경제진흥과,,19,39,,,,송파구,"None, None, None","송파구 홈페이지 공고문 참조, 양식 다운. 구비 서류 양식 작성 및 증빙서류 구비. (송파구 일자리정책담당관)송파구 홈페이지 공고 참조하여, 방문 신청.",공고 일정에 맞춰 심사 및 발표 일정 확정.,"주요 운영 프로그램. 멘토링 지원, 사무공간 지원, 창업아카데미 원데이 클래스, 창업상담소, 네트워킹 데이, IR 및 데모데이.",,,http://songpaict.or.kr/,http://songpaict.com,https://www.songpa.go.kr/www/index.do,N,,2024-06-24 20:56:02
682d40402cc7e70652e072d2,20240621005400200009,서리풀 청년 크루.,,같은 관심사나 취미 가진 청년끼리 모여 청년크루에서 자율적 활동 계획부터 실행까지 지원.,"권익보호, 문화활동, 복지문화, 참여권리","4-7인 크루 최대 70만원. 8-10인 크루 최대 100만원. 활동지원은 공간, 비용, 홍보지원. 네트워킹 지원은 크루 페스타(9월), 황동공유회 (11월).",서초구청 아동청년과,서초청년센터,19,39,,,,서초구,"기간, 2024-06-17, 2024-07-05",서초청년센터 홈페이지의 ‘신청서 다운로드’를 거쳐 ‘메일제출. seochyc_24@daum.net’에서 확인할 수 있습니다.,,,,,,https://www.seocho.go.kr/site/seocho/ex/bbs/View.do?cbIdx=57&bcIdx=390681,https://www.seochoyc.org/main/main.php,N,,2024-06-21 20:42:09
682d40402cc7e70652e072d3,20240621005400200008,청년 직무캠프(현직자 멘토링).,,서초구 청년을 직무캠프(현직자 멘토링).,"권익보호, 문화활동, 복지문화, 참여권리","멘토링 내 용. 서비스 기획(PM), 영업관리, 금융, IT, 디자인, 마케팅, 영상 등 다양한 분야의 현직자의 현장이야기 및 토크 콘서트.",서초구청 아동청년과,서초구청 아동청년과,19,39,,,,서초구,"기간, 2024-06-17, 2024-07-23",접수방법은 구글폼(QR) 혹은 링크접속하여 신청( https://seocho.oopy.io ).,,는 운영사무국☎02-544-5654. 아동청년과 ☎02-2155-8770.,교육기간은 2024. 7.2.(화)부터 7.23.(화) 14시 00분부터 16시 00분까지 총 6회 진행. 교육장소는 서초청년센터 또는 온라인강의.,,https://seocho.oopy.io,https://www.seocho.go.kr/site/seocho/ex/bbs/View.do?pageIndex=3&cbIdx=57&searchMedia=&bcIdx=390796&searchCondition=subCont&searchKeyword=,,N,30,2024-06-21 20:27:04
682d40402cc7e70652e072d4,20240621005400200007,서리풀 청년아트갤러리.,,"관내 예술의전당 앞 지하보도의 복합문화공간을 활용하여 청년예술인에 무료 대관, 작품 전시 지원.","문화활동, 복지문화, 예술인지원","전시공간, 전시사업비 등 지원.",서초구청 문화행정국 문화관광과,서초문화재단,19,39,,,,서초구,"None, None, None","신청 홈페이지에 접속하여 신청서 및 증빙서류, 활동계획서 등 양식 다운. 구비 서류 양식 작성 및 증빙서류 구비. 서초구청 홈페이지에서 양식다운, 메일 신청.",사업 수행 기관 심사 진행.,,,,,http://seoripulgallery.com/,https://www.seocho.go.kr,N,,2024-06-21 20:14:05
682d40402cc7e70652e072d5,20240621005400200006,2050 청장년마음 안아주기.,,"불안, 우울, 자살시도 등으로 심리적 취약상태에 놓여있는 청장년 세대들의 내면의 힘듦을 표출하고 치유받을 수 있도록 맞춤형 정신건강서비스를 제공함으로써 생명존중 문화 환경조성과 정신건강증진 사업.","건강, 문화활동, 복지문화","맞춤형 개인 심리상담. 관악구 정신건강복지센터 사례관리자와 1차 면담 후 심리상담사에게 연계. 평일 주간(월부터 금, 9부터 18시) 마음상담실 운영. 관내 외부상담기관 협약하여 심리지원 확대. 전문심리상담사와의 개인별 6부터 8회기 심리상담. MMPI, TCI, SCT 등을 이용한 전문 심리검사 시행. 전문 심리검사와 상담을 통해 개인 심리상태 및 강약점 분석. 마음치유 프로그램 운영. 1는 1맞춤형 미술치유프로그램. 미술치유 활동을 통해 자기발견 및 주변관계 속 나를 돌아보기. 그림그리기 실습과 분석 피드백 과정을 통해 건강한 감정 관리법 학습. 상처받은 과거마음을 치유하고 삶의 의미를 재발견 할 수 있는 기회 제공. 서울시 마음건강검진 및 상담지원 사업. 19세 이상 서울시민 대상. 우울증 등 정신질환 선별검사 평가. 내원 당시 정신건강의학과 치료 중인 자와 1년 이내 본 사업 참여했던 대상자는 지원불가,.",관악구청 지역보건과,관악구청 지역보건과,19,,,,,관악구,"None, None, None",동 담당사례 관리자는 접수의 ‘내담자: 심리검사지 작성’를 거쳐 ‘전문심리상담사 : 개인심리상담’를 거쳐 ‘전문심리상담사: 추후관리’에서 확인할 수 있습니다.,,및 예약. 전화는 02-879-4911 / 팩스 : 02-879-7911.,,,,https://www.gwanak.go.kr/site/gwanak/05/10505080800002020030910.jsp,,N,,2024-06-21 19:42:26
682d40402cc7e70652e072d6,20240621005400200005,청년 1인가구 커뮤니티 교실 운영(토닥토닥).,,"청년 개인의 주체적 삶을 재설계하고, 진로 탐색 및 심리 치유 프로그램 운영 및 진로 상담, 1는 1 상담, 심리 치유 등 청년 진로 및 심리 상담 지원.","교육, 문화활동, 미래역량강화, 복지문화, 일자리, 취업","진로 상담, 1는 1 상담, 심리 치유 등 청년 진로 및 심리 상담 지원.",관악구청 청년정책과,주관기관 동일,19,39,,,,관악구,"기간, 2024-08-01, 2024-10-31",,,,,만 19세부터 39세 이하의 청년이 아닌 자.,,https://www.gwanak.go.kr/site/gwanak/05/10505040700002020030610.jsp,https://www.gwanak.go.kr/,N,,2024-06-21 08:56:42
682d40412cc7e70652e072d7,20240621005400200004,청년 1인가구 커뮤니티 교실 운영(홀로배움).,,"청년 개인의 주체적 삶을 재설계하고, 진로 탐색 및 심리 치유 프로그램 운영으로 청년의 사회적 고립감 해소 및 활력 증진 지원 사업.","교육, 문화활동, 미래역량강화, 복지문화, 일자리, 취업","청년 개인의 주체적 삶을 재설계하고, 진로 탐색 및 심리 치유 프로그램 운영으로 청년의 사회적 고립감 해소 및 활력 증진프로그램 지원.",관악구청 청년정책과,주관기관 동일,19,39,,,,관악구,"기간, 2024-04-01, 2024-06-30",홈페이지 공고 참조 신청서 제출.,,,,만 19세부터 39세 이하의 청년이 아닌 자.,,https://www.gwanak.go.kr/site/gwanak/05/10505040700002020030610.jsp,https://www.gwanak.go.kr/,N,,2024-06-21 08:52:02
682d40412cc7e70652e072d8,20240621005400200003,청년 1인가구 주말 무료 건강검진.,,1인가구 청년에게 주말( 토요일) 무료 건강검진 지원 사업.,"건강, 문화활동, 복지문화","검진항목(46종). 일반 검진. 문진표 및 신체계측. 혈액검사. 간기능, 신장기능, 통풍, 빈혈, 중성지방, 혈당, 총콜레스테롤 등. 간염검사는 A, B, C형. 갑상선 기능 검사. 흉부 X선 쵤영. 간암 표지자. B형 간염 보균자 대상. 성병 검사(선택 시)는 에이즈, 매독. 비용. 무료(연 1회).",서울시 관악구,서울시 관악구보건소,19,39,,,,관악구,"기간, 2024-06-22, 2024-06-22",,,관악구보건소 의약과 (☎02-879-7072).,"운영시간. 평일 오전 9시부터 11시 방문(주말 및 공휴일 제외). 검진장소. 관악구보건소 (접수처는 2층 건강관리센터). 준비사항. 검진 전일 22시부터 금식(예약 필요 없음). 결과확인. 검진일로부터 5일 이후 확인 가능(휴일 제외). 온라인은 공공보건포털(http://www.e-health.go.kr) 보건소 온라인 민원 서비스의 ‘진료검사 현황조회’를 거쳐 ‘검진/검사결과 조회. 방문은 관악구보건소 2층 건강관리센터. 준비물. 신분증, 주민등록등본 (검사일 기준 1개월 이내 발급)’에서 확인할 수 있습니다.",,,https://www.gwanak.go.kr/site/gwanak/ex/bbs/View.do?cbIdx=239&bcIdx=152738,,N,,2024-06-21 08:24:45
682d40412cc7e70652e072d9,20240621005400200002,청년 1인가구 무료 건강검진.,,1인가구 청년에게 무료 건강검진 지원 사업.,"건강, 문화활동, 복지문화","검진항목(46종). 일반 검진. 문진표 및 신체계측. 혈액검사. 간기능, 신장기능, 통풍, 빈혈, 중성지방, 혈당, 총콜레스테롤 등. 간염검사는 A, B, C형. 갑상선 기능 검사. 흉부 X선 쵤영. 간암 표지자. B형 간염 보균자 대상. 성병 검사(선택 시)는 에이즈, 매독. 비용. 무료(연 1회).",서울시 관악구,서울시 관악구,19,39,,,,관악구,"None, None, None",,,관악구보건소 의약과 (☎02-879-7072).,"운영시간. 평일 오전 9시부터 11시 방문(주말 및 공휴일 제외). 검진장소. 관악구보건소 (접수처는 2층 건강관리센터). 준비사항. 검진 전일 22시부터 금식(예약 필요 없음). 결과확인. 검진일로부터 5일 이후 확인 가능(휴일 제외). 온라인은 공공보건포털(http://www.e-health.go.kr) 보건소 온라인 민원 서비스의 ‘진료검사 현황조회’를 거쳐 ‘검진/검사결과 조회. 방문은 관악구보건소 2층 건강관리센터. 준비물. 신분증, 주민등록등본 (검사일 기준 1개월 이내 발급)’에서 확인할 수 있습니다.",,,https://www.gwanak.go.kr/site/health/04/10403020000002024040504.jsp,,N,,2024-06-21 08:12:44
682d40412cc7e70652e072da,20240619005400200002,관악구X삼성전자 청년 취업멘토링.,,"현직 기업체 임직원이 기업 조직상, 인재상 등 직군, 직무 선택에 필요한 각종 정보를 제공하는 등 취업정보 공유.","일자리, 재직자",기업체 현직자와 청년구직자 소그룹 취업멘토링.,관악구청 청년정책과,,19,34,,,,관악구,"기간, 2024-03-09, 2024-11-24",#관악구-삼성전자 청년 취업멘토링 신청서 서식(2024).hwp ←신청서 서식 작성. '관악구 홈페이지-참여/예약-참여신청-강좌/행사예약'에 신청서 첨부하여 신청 (신청서는 멘토에게 사전준비를 위한 자료로 전달될 예정이오니 성의껏 작성).,최종선발여부 안내는 멘토 매칭 후 멘토링 시작 5일 전 개별 문자 안내.,온라인 선착순 신청. 는 02-879-5931.,"모집인원은 회차별 10명 내외 (신청인원 많을 경우 관악구 거주자 우선 선발). 신청기한은 참여하고 싶은 회차 시작일 2주전까지 신청. 신청 후 연락 두절일 경우 미참여의사로 간주, 추후 멘토링 참여 불가. 1인당 연간 최대 3회 참여 가능(신청서에 희망 회차 체크). 매칭방법은 멘티가 제출한 신청서를 바탕으로 삼성전자에서 멘토 매칭. 삼성전자 상황에 따라 멘토는 신청하신 직무와 100% 일치하지 않을 수 있으나, 전반적인 멘토링에는 문제가 없음. 참여멘토는 삼성전자 수원사업장(DX부문) 현직자 (자세한 사항은 신청서 참고). 사업부는 MX, 영상디스플레이, 생활가전, 네트워크, 기타. 직무는 연구개발, 기술/설비, 마케팅, 그 외 구매, 경영지원 등. 멘토링방법은 ZOOM 이용. 구 담당자가 회의 개설 후 소그룹으로 분배하여 1는 1 진행. 멘토링 참여방법 멘토링 1일 전 문자 안내.",,https://www.gwanak.go.kr/site/gwanak/ex/reservation/re00403.do,https://www.gwanak.go.kr/site/gwanak/ex/reservation/re00403.do,https://www.gwanak.go.kr/site/gwanak/ex/bbs/View.do?cbIdx=295&bcIdx=153605,N,10,2024-06-19 19:49:10
682d40412cc7e70652e072db,20240614005400200002,신촌 박스퀘어 청년창업가 모집.,,창업을 꿈꾸는 청년들에게 신촌 박스퀘어의 창업공간과 컨설팅 등 창업 인프라를 지원하여 청년들의 성공적인 창업지원 사업.,"일자리, 재직자, 취업","■ 모집규모는 개 점포. 위 치는 서울시 서대문구 신촌역로 22-5. 최종 선발 후 고득점자 순서로 입점 위치 선택권 부여. ■ 모집분야는 영업판매장 운영(사무실 사용목적 제외). 지역상권 활성화에 기여할 수 있는 경제사회적 가치 창출 분야. 일반휴게음식점으로 1인 간편식, 샐러드 전문점, 비건식 등 음식 판매. 핸드메이드수공예 제품 등 판매. 꽃집, 잡화, 패션, 완구 등 판매. ■ 계약기간은 입점 계약일부터 2년. ■ 지원사항. 청년창업 공간제공. 초기사업화 지원을 위한 창업교육 및 멘토링 지원. 온오프라인을 활용 홍보한 마케팅 지원.",서울특별시 서대문구,주관기관 동일,19,39,,,,서대문구,"기간, 2024-06-17, 2024-06-21",공고게시(5.29.부터 6.21.)의 ‘서류접수(방문 및 이메일 접수) 6.17.부터 6.21.’를 거쳐 ‘1차 서류심사(6.24.)’를 거쳐 ‘2차 면접심사(6.27.(예정))’를 거쳐 ‘최선선발(6.28. 예정)). 최종합격 발표 후 1개월 이내 입점계약 미체결 시 합격 취소. 접수 이후 향후 일정 별도 안내 예정’에서 확인할 수 있습니다.,"■ 평가 항목. (제품 및 서비스 경쟁력) 창업 아이템의 참신성, 시장 경쟁력 등. (사업 수행력) 사업계획의 완성도, 점포 운영 및 마케팅 계획 등. (창업의지) 대표자 창업역량, 예산운영계획 등.","■ 접수방법은 방문 및 이메일 접수. 방문접수는 서대문구청 5층 청년정책과 캠퍼스타운활성화팀(연희로 248). 이메일접수는 qazqaq@sdm.go.kr(☏02-330-6747, 접수 후 유선 확인). ■ 문 의. 서대문구 청년정책과 캠퍼스타운활성화팀은 02)330-6747. 신촌 박스퀘어 운영지원실은 02)3140-8028.",,"모집공고일 기준 신촌 박스퀘어 이외 매장을 운영 중인 자 또는 사업자등록을 한 자 (단, 사업자등록 휴폐업, 말소의 경우는 가능). 모집공고일 기준 취업 중인 자. 모집공고일 기준 창업 관련 유사한 정부지원사업으로 창업공간을 지원받고 있는 자 (단, 입점 계약 체결 전 지원 종료되는 경우 가능). 본 사업 관련 서류를 허위로 기재한 경우.",,https://youth.seoul.go.kr/bbs/view.do?key=2303300002&pstSn=2406030003,,N,,2024-06-14 07:51:14
682d40412cc7e70652e072dc,20240614005400200001,서울 청년 영상취재단 모집.,,서울시에서 추진하는 다양한 정책행사 등을 시민 눈높이에 맞게 쉽고. 재미있는 숏폼 영상으로 제작할 수 있는 청년영상크리에이터를 모집.,"일자리, 재직자, 창업","활동기간은 2024년 7월부터 2024년 12월(6개월). 서울의 정책 정보, 문화행사 등 다양한 시정 이슈를 숏폼 영상콘텐츠로 제작. 제작된 숏폼 콘텐츠를 개인 운영 채널에 업로드. 활동혜택. 영상제작비 지원 - 숏폼 1편당 55만원. 서울시 주최 행사 초청 등. 25년 서울영상크리에이터 지원 시 우대 선발.",서울특별시,주관기관 동일,,,,,,,"기간, 2024-06-10, 2024-06-23",온라인 신청(https://forms.gle/zLp8XRBkDJbzNtFu8).,선발결과 안내는 24. 5.(금) 개별통보.,☎ 문의처는 서울특별시 콘텐츠담당관 콘텐츠제작1팀(02-2133-6508).,"청년이 운영하는 유튜브인스타그램기타 채널로서 시에서 추진하는 정책사업행사 등을 숏폼 영상으로 기획제작하여 자체채널에 업로드 할 수 있는 채널. 선발기준. 보유 구독자 수, 채널 활동도, 콘텐츠 제작 능력 등 종합평가. 2개 이상 플랫폼 운영 채널 우선 선발.",,https://forms.gle/zLp8XRBkDJbzNtFu8),https://news.seoul.go.kr/gov/archives/558020,https://news.seoul.go.kr/gov/archives/tag/%EC%84%9C%EC%9A%B8%EC%B2%AD%EB%85%84%EC%98%81%EC%83%81%EC%B7%A8%EC%9E%AC%EB%8B%A8,N,,2024-06-14 07:14:19
682d40412cc7e70652e072dd,20240611005400200009,장기미임대 매입임대주택 수시 1차 입주자 모집.,,무주택 서울 시민의 주거안정을 위하여 장기미임대 매입임대주택 입주자를 모집을 통해 주거안정지원 사업.,"거주지, 전월세, 주거, 주거급여, 주택, 지원","■ 임대보증금 및 월 임대료는 시중 전세가격의 30% 수준의 임대보증금 및 임대료. ■ 임대기간은 입주대기자가 없을 경우 1회 추가 재계약 가능 (최초계약 2년, 재계약 1회까지 가능). ■ 공급호수는 총 99호 (34개 단지) *1세대당 1개의 주택단지 신청 (중복신청 불가). 단지 및 공급호수 등 자세한 사항은 공고문을 확인.",서울특별시,서울주택도시공사 매입주택공급부,,,,,,,"기간, 2024-06-12, 2024-06-14",,"■ 서류심사대상자 발표는 2024.07.12.(금) 17:00 예정. ■ 심사대상자 서류제출기간은 2024.07.16.(화)부터 2024.07.18.(목). 등기우편만 인정(일반우편으로는 서류를 접수받지 않으니 유의 요망). ■ 당첨자발표는 2024.08.23.(금) 17:00 예정. ■ 계약 및 입주. 계약은 2024.09.09.(월)9:30부터 2024.09.12.(목) 17:00. 입주는 2024.09.30.(월)부터 2024.11.29.(금) *60일간. 상기 공급일정은 변경될 수 있으며, 변경 시 별도 안내 예정.",신청문의(서울주택도시공사 콜센터 T.1600-3456).,"■ 주택공개 및 신청접수 일정. 주택공개(현장방문)는 2024.06.10.(월)부터 2024.06.14.(금) 10시 00분부터 17시 00분까지 기간 내 단지별로 지정된 1개의 호실만 공개(임의 방문 불가). 청약신청(인터넷, 등기우편)는 인터넷 또는 모바일 신청 원칙. 1) 인터넷(모바일) 신청은 2024.06.12.(수) 10:00부터 2024.06.14.(금)17:00 신청시간까지만 접수 가능. 2) 등기우편 신청(중증장애인 및 고령자 한정)는 2024.06.12.(수)부터 2024.06.14.(금) 6.14.(금) 소인 분까지만 인정. 등기우편 신청은 인터넷 취약계층(중증장애인 및 고령자)에 한하여 가능합니다.(인터넷 취약계층이라도 인터넷 신청도 가능). 1세대당 1개의 주택단지만 신청 가능-동일세대(무주택구성원)에서 2개의 단지 이상 중복 신청 시 전부 무효 처리. 등기우편 청약대행은 2024.06.14.(금) 소인 분까지만 인정. (해당일 이후의 소인 분 또는 등기우편이 아닌 일반우편의 경우 청약접수에서 제외). 등기우편 접수 시 첨부3.[우편청약양식] 참조.",,,https://www.i-sh.co.kr/main/lay2/program/S1T294C295/www/brd/m_241/view.do,,N,,2024-06-11 19:50:20
682d40412cc7e70652e072de,20240611005400200005,서울 청년 예비인턴 프로젝트 참여자 모집.,,대학 재학생부터 선제적으로 일경험을 제공하여 청년들의 직무역량 향상을 위한 서울 청년 예비인턴 프로젝트 지원사업.,"일자리, 재직자, 취업","모집분야 및 인원은 39개 기업8개 직무총 91명. 근무장소는 각 기업별 사업장(서울시 소재). 근무기간은 2024년 8월부터 11월(기업별 상이). 임금은 세전 월 최대 206만원 지급(보험료 및 주휴수당 포함). 시급 9,860원(’24년 최저임금), 1일 8시간, 주 5일, 월 만근 시 기준. 4대보험 가입은 국민연금, 건강보험, 고용보험, 산재보험.",서울특별시,주관기관 동일,19,39,,,,,"기간, 2024-06-10, 2024-06-27","참여기업별 홈페이지, SNS, 채용사이트 등을 통하여 전자적 신청접수. 신청서, 서약서 등 필수서류와 채용서류를 응시기업에 직접 제출.",,"■ 문의는 서울시 / 02-2133-4308, pjh1203@seoul.go.kr. ■서울 청년 예비인턴 기업별 채용공고는 아래 링크 확인부탁드립니다. 채용공고는 주기적으로 업데이트 예정입니다. https://docs.google.com/spreadsheets/d/e/2PACX-1vQRN-azJ0wyvPf4g6OnZrQHiRoID7te2NcEiv05b3RGaBb2RK9-gmvij2tZzCvI1wvMc0ZT9VTYqjSj/pubhtml.",,,,https://youth.seoul.go.kr/bbs/view.do?pstSn=2406050004&key=2303300002&sc_detailAt=&pageIndex=1&orderBy=regYmd+desc&sc_wDateS=&sc_wDateE=&sc_bbsCtgrySn=2304110001&sc=&sw=&recordCountPerPage=10,,N,91,2024-06-11 19:27:01
682d40412cc7e70652e072df,20240603005400200005,청소년부모 아동양육비 지원.,,미래를 준비해야 하는 청소년기에 임신출산양육을 경험하면서 자녀 양육학업 부담취업 준비 등으로 생활이 어려운 청소년부모 가정의 자녀 양육 부담을 덜기 위해 아동 양육비 지원사업.,"거주지, 주거, 주택",청소년부모 가구 자녀 1명당 아동양육비 월20부터 45만원씩 지원.,서울특별시,주관기관 동일,0,24,,,,,"None, None, None",주민등록상 청소년부모 가구 아동의 주소지 관할 동주민센터 방문 접수.,,"관할 동주민센터 또는 가족상담전화(☎1644-6621, 내선2번).",,,,https://news.seoul.go.kr/welfare/archives/549187,,N,,2024-06-03 14:15:56
682d40412cc7e70652e072e0,20240529005400200007,광진형 평생교육 바우처 사업.,교육지원,"광진구 저소득 청년들의 평생학습을 지원하는 바우처로, 경제적 형편에 따른 청년층의 평생교육 격차를 해소하기 위하여 청년들이 본인의 여건에 따라 관내 평생교육기관에서 자유롭게 평생교육프로그램을 이용할 수 있도록 광진구가 제공하는 바우처카드 형태의 평생교육이용권 지원 사업.","일자리, 재직자, 취업","30만원 지원(카드형태 지원). 평생교육기관 교육비 (수강료 및 교재비). 전자교재 형태(e-book, pdf 등) 및 재료비 사용 불가, 성인 대상 강좌에 한함.",광진구청,주관기관 똥일,19,39,,,,광진구,"기간, 2024-07-01, 2024-07-15",바우처 신청의 ‘소득재산 심사 및 선정 발표’를 거쳐 ‘카드발급 신청’를 거쳐 ‘사용기관 및 강좌검색’를 거쳐 ‘강좌신청’를 거쳐 ‘수강’에서 확인할 수 있습니다.,,"관련문의는 교육지원과 평생교육팀 ☎ 02-450-9767, 7538, 7159. 상담가능시간은 평일 09시 00분부터 18시 00분까지, 토일 공휴일 휴무.","지원형태는 카드사와 연계된 전자식 바우처 (평생교육 희망카드) 발급. 사용기관은 평생교육바우처 사이트 (https://www.lllcard.kr) 등록된 평생교육기관. 단, 오프라인 평생교육기관 이용시 관내 평생교육기관 우선 사용 및 희망 수강과목 부재시 관외 평생교육기관 사용.",2024년 평생교육바우처 수혜자 중복 수혜 불가.,https://www.lllcard.kr/,https://www.gwangjin.go.kr/portal/bbs/B0000342/view.do?nttId=6286041&menuNo=201655,https://www.gwangjin.go.kr/edu/main/contents.do?menuNo=400089,N,1000,2024-06-28 16:14:09
682d40412cc7e70652e072e1,20240529005400200010,[관악S밸리 창업공간] 24년도 창업기업 역량강화 교육세미나(관악S-DAY) 2회차 스케일업을 위한 스타트업 사례 연구.,교육지원,관악S밸리 창업공간에서 관악구 관내 예비창업가 및 초기 스타트업의 창업역량 향상을 위해 창업역량강화 교육세미나를 진행합니다.그 두 번째 시간으로 스케일업을 위한 스타트업 사례 연구의 ‘를 주제로 교육이 진행되오니 관심 있으신 분들의 많은 지원 바랍니다.’에서 확인할 수 있습니다.,"교육, 미래역량강화, 온라인교육, 일자리, 취업","교육 일시 24.06.12.(수) 13시 30분부터 16시 45분까지 (강의 3시간, 휴식 15분). 내용. 관악S-DAY는 혹한기 스타트업으로 살아남기 시리즈 2회차스케일업을 위한 스타트업 사례 연구1) 대중소기업 간 상생협력 (엑시트, 인수합병 기업 사례)2) 비즈니스 영역에서 기술창업자로 생존하기 (TIPS선정 기업 사례). 장소. 신림벤처창업센터 1관 지하 1층 대강당(서울시 관악구 호암로22길 32) (*주차지원 불가, 대중교통 이용). 참가비무료.",,관악S밸리 창업공간,,,,,,관악구,"기간, 2024-05-27, 2024-06-10","신청서 확인 후 결과 안내 최종 선정 안내는 2024. 06. 11. (화) 14:00예정, 개별 안내.",,,,,,https://blog.naver.com/startup_nvsc/223459648514,,N,,2024-05-30 17:19:31
